customer_id,customer_state,highest_education,employment_status,gender,income,residence_type,marital_status,sales_channel,coverage,policy,vehicle_class,vehicle_size,monthly_premium,months_since_last_claim,total_claim_amount,customer_lifetime_value
VS73599,Arizona,Associate,Retired,Male,26806.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,63.0,32.0,1302.4,7019.18
VS80344,Arizona,Bachelor,Employed,Female,28445.0,Urban,Married,Agent,Premium,Special,Two-Door Car,Midsize,103.0,18.0,1427.76,8219.36
VS86041,Arizona,Bachelor,Employed,Female,26744.0,Suburban,Married,Agent,Basic,Corporate,Two-Door Car,Large,68.0,16.0,1326.4,2694.6
VT16570,California,Associate,Employed,Female,30324.0,Rural,Divorced,Call Center,Extended,Corporate,Four-Door Car,Midsize,86.0,15.0,1143.94,6781.13
VT52978,Nevada,High School,Employed,Male,32857.0,Suburban,Divorced,Call Center,Premium,Corporate,Four-Door Car,Midsize,105.0,24.0,1504.0,12547.43
VT78222,Oregon,Master,Employed,Male,55808.0,Urban,Married,Call Center,Basic,Personal,SUV,Small,116.0,31.0,1551.4099999999999,9267.92
VT84289,California,Associate,Employed,Female,87796.0,Suburban,Single,Agent,Basic,Personal,Four-Door Car,Midsize,74.0,23.0,1355.2,5907.91
VT87641,Washington,Bachelor,Employed,Female,95815.0,Suburban,Married,Call Center,Extended,Personal,Four-Door Car,Small,82.0,6.0,1393.6,6646.75
VT96364,California,Bachelor,Employed,Male,68164.0,Rural,Single,Agent,Premium,Personal,Four-Door Car,Small,119.0,27.0,1222.58,9175.17
VU19243,Arizona,High School,Medical Leave,Female,18052.0,Suburban,Divorced,Web,Premium,Personal,Four-Door Car,Midsize,111.0,5.0,1699.17,4196.26
VU33725,Oregon,High School,Employed,Male,31349.0,Suburban,Married,Branch,Extended,Corporate,Four-Door Car,Midsize,93.0,10.0,1446.4,3677.91
VU35401,Nevada,High School,Employed,Female,44619.0,Urban,Married,Web,Basic,Corporate,Four-Door Car,Midsize,68.0,35.0,1283.67,2758.7
VU48786,Washington,Master,Employed,Male,62219.0,Urban,Married,Branch,Basic,Personal,Two-Door Car,Small,69.0,7.0,1243.24,5550.15
VU53417,Arizona,High School,Medical Leave,Male,23051.0,Suburban,Divorced,Agent,Extended,Personal,Two-Door Car,Midsize,99.0,31.0,1475.2,3837.36
VU71619,California,Bachelor,Employed,Male,96402.0,Urban,Married,Agent,Basic,Personal,SUV,Midsize,110.0,29.0,1379.9,13277.08
VU72280,California,Bachelor,Employed,Female,25134.0,Suburban,Married,Call Center,Basic,Corporate,Four-Door Car,Small,67.0,3.0,1321.6,5318.9
VU99589,Arizona,High School,Employed,Female,20090.0,Suburban,Married,Agent,Basic,Personal,Sports Car,Midsize,109.0,10.0,1523.2,34611.38
VV35420,Arizona,High School,Employed,Male,44788.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Small,61.0,6.0,1386.03,7285.03
VV47792,California,Associate,Employed,Female,71210.0,Suburban,Married,Branch,Extended,Personal,Luxury Car,Small,214.0,8.0,2027.2,25807.06
VV68726,California,High School,Disabled,Female,28647.0,Suburban,Divorced,Agent,Basic,Personal,Four-Door Car,Small,69.0,11.0,1331.2,5133.4
VV77534,Oregon,Associate,Employed,Male,77094.0,Urban,Married,Call Center,Premium,Personal,SUV,Midsize,176.0,25.0,1444.47,13976.52
VV81837,Oregon,High School,Employed,Male,52507.0,Suburban,Married,Agent,Extended,Personal,SUV,Midsize,123.0,23.0,1590.4,4928.65
VV97308,California,High School,Employed,Male,55916.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,63.0,23.0,1302.4,7522.9
VW11431,California,Bachelor,Employed,Female,83873.0,Urban,Single,Branch,Extended,Personal,Two-Door Car,Midsize,76.0,5.0,1218.37,2971.92
VW13019,Nevada,Associate,Retired,Female,12902.0,Suburban,Divorced,Agent,Extended,Corporate,Sports Car,Midsize,139.0,3.0,1667.2,4904.89
VW20823,California,High School,Employed,Male,57844.0,Suburban,Married,Branch,Extended,Personal,Four-Door Car,Small,85.0,16.0,1408.0,16675.9
VW27730,California,Master,Employed,Female,41163.0,Rural,Married,Branch,Basic,Corporate,SUV,Small,108.0,11.0,1231.92,8665.96
VW34309,Oregon,Bachelor,Employed,Female,43440.0,Rural,Married,Branch,Basic,Personal,Four-Door Car,Midsize,74.0,13.0,1128.21,5906.94
VW39046,Nevada,Associate,Retired,Male,28142.0,Suburban,Married,Agent,Basic,Personal,Sports Car,Midsize,105.0,18.0,1701.71,3873.65
VW46878,Oregon,High School,Employed,Female,59648.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,66.0,20.0,1316.8,7920.28
VW58299,California,Bachelor,Retired,Male,14973.0,Suburban,Divorced,Branch,Basic,Personal,SUV,Midsize,115.0,2.0,1828.0,12168.74
VW65351,Washington,Associate,Employed,Female,46644.0,Rural,Married,Agent,Extended,Personal,Four-Door Car,Midsize,84.0,34.0,1150.69,3355.53
VW65429,Arizona,High School,Employed,Male,37308.0,Urban,Married,Agent,Extended,Personal,Four-Door Car,Midsize,86.0,19.0,1301.01,6899.71
VW70435,Oregon,Bachelor,Employed,Male,25632.0,Suburban,Married,Call Center,Basic,Personal,Two-Door Car,Midsize,63.0,27.0,1351.27,4929.55
VW73816,Oregon,Bachelor,Employed,Male,73795.0,Urban,Married,Agent,Basic,Personal,SUV,Midsize,116.0,1.0,1501.72,9185.03
VW74085,Oregon,High School,Employed,Female,48278.0,Rural,Married,Web,Basic,Personal,Two-Door Car,Midsize,74.0,22.0,1098.2,5932.56
VW82067,Washington,Master,Employed,Female,97131.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Small,64.0,5.0,1307.2,5181.62
VW84170,Washington,High School,Employed,Female,88067.0,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Small,70.0,19.0,1336.0,2819.11
VW84197,Oregon,Bachelor,Employed,Female,26378.0,Rural,Married,Branch,Basic,Personal,Four-Door Car,Midsize,70.0,22.0,1147.8,21941.86
VW88885,California,Bachelor,Employed,Female,58620.0,Suburban,Married,Call Center,Basic,Corporate,Four-Door Car,Midsize,71.0,11.0,1340.8,17006.0
VX39856,Arizona,Doctoral,Employed,Female,89398.0,Rural,Married,Branch,Extended,Personal,Four-Door Car,Midsize,86.0,5.0,1082.41,3500.45
VX43756,Oregon,Associate,Employed,Male,32903.0,Rural,Married,Web,Basic,Personal,Four-Door Car,Midsize,64.0,4.0,1098.33,4911.0
VX67206,Oregon,Bachelor,Employed,Female,33806.0,Urban,Divorced,Web,Extended,Corporate,Four-Door Car,Midsize,89.0,32.0,1395.73,27789.69
VX79712,Washington,Doctoral,Employed,Male,27354.0,Suburban,Married,Branch,Extended,Personal,Two-Door Car,Midsize,86.0,2.0,1412.8,6775.92
VX94337,California,High School,Employed,Male,59762.0,Suburban,Divorced,Call Center,Basic,Corporate,SUV,Midsize,113.0,27.0,1542.4,8807.61
VY23882,Arizona,Bachelor,Employed,Male,67798.0,Suburban,Divorced,Agent,Basic,Personal,Four-Door Car,Midsize,69.0,1.0,1331.2,5548.03
VY30333,Nevada,Associate,Employed,Male,78824.0,Urban,Divorced,Agent,Extended,Personal,Four-Door Car,Midsize,77.0,10.0,1267.7,6156.36
VY32314,Oregon,High School,Employed,Male,43209.0,Suburban,Single,Web,Basic,Personal,Sports Car,Midsize,110.0,12.0,1528.0,4268.62
VY58444,Nevada,Associate,Employed,Female,29660.0,Urban,Married,Agent,Basic,Personal,SUV,Small,112.0,29.0,1334.13,4426.1
VY64199,Oregon,Bachelor,Disabled,Female,18150.0,Urban,Married,Branch,Basic,Corporate,Four-Door Car,Midsize,67.0,17.0,1220.3,10215.78
VY76337,Washington,High School,Disabled,Male,15131.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Large,67.0,14.0,1321.6,5112.1
VY90611,California,Master,Employed,Female,28264.0,Suburban,Divorced,Agent,Basic,Corporate,Two-Door Car,Small,63.0,22.0,1364.62,2499.04
VZ16820,Washington,Bachelor,Employed,Male,21839.0,Suburban,Single,Agent,Extended,Personal,Sports Car,Midsize,137.0,2.0,1657.6,10302.9
VZ18907,Oregon,Associate,Employed,Female,80807.0,Rural,Married,Branch,Basic,Personal,SUV,Large,109.0,1.0,1132.1399999999999,21991.62
VZ23007,Oregon,Associate,Employed,Female,55350.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,67.0,0.0,1321.6,5380.9
VZ39362,Oregon,High School,Employed,Female,57078.0,Suburban,Married,Call Center,Basic,Personal,Sports Car,Large,113.0,26.0,1542.4,9060.2
VZ43707,Nevada,High School,Disabled,Male,20132.0,Suburban,Divorced,Branch,Extended,Corporate,Four-Door Car,Small,86.0,5.0,1412.8,8763.45
VZ56705,Oregon,Bachelor,Employed,Male,38638.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,74.0,5.0,1355.2,8804.58
VZ59523,Arizona,Doctoral,Employed,Male,50695.0,Rural,Married,Call Center,Basic,Personal,Two-Door Car,Large,71.0,31.0,1110.57,5704.98
VZ61940,Nevada,Doctoral,Employed,Female,52344.0,Urban,Married,Agent,Basic,Personal,Four-Door Car,Small,66.0,4.0,1182.6100000000001,2668.73
VZ64716,Oregon,Master,Employed,Male,81081.0,Rural,Married,Call Center,Extended,Corporate,Four-Door Car,Midsize,96.0,32.0,1206.21,11546.17
VZ70667,Oregon,Associate,Disabled,Female,26056.0,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,73.0,17.0,1355.56,14206.98
VZ79366,California,Associate,Employed,Male,58842.0,Suburban,Married,Branch,Premium,Personal,Four-Door Car,Midsize,110.0,6.0,1528.0,4362.93
VZ79886,Oregon,Bachelor,Employed,Female,22234.0,Suburban,Divorced,Agent,Premium,Personal,SUV,Midsize,160.0,0.0,1768.0,12550.88
VZ81004,Oregon,Master,Employed,Female,35973.0,Suburban,Married,Call Center,Premium,Personal,Sports Car,Large,159.0,5.0,1763.2,19259.84
WA15684,Oregon,Associate,Employed,Male,27398.0,Suburban,Married,Call Center,Extended,Personal,SUV,Midsize,125.0,4.0,1600.0,38445.86
WA16954,Arizona,Master,Employed,Male,20252.0,Urban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,71.0,0.0,1198.23,5604.33
WA25797,Washington,High School,Employed,Male,95697.0,Rural,Married,Agent,Basic,Personal,Sports Car,Midsize,107.0,29.0,1178.01,8564.77
WA45944,Arizona,Associate,Employed,Female,71210.0,Suburban,Married,Branch,Extended,Corporate,Luxury Car,Small,214.0,8.0,2027.2,25807.06
WA54110,Nevada,High School,Employed,Male,48329.0,Suburban,Married,Agent,Basic,Corporate,Four-Door Car,Small,67.0,9.0,1470.3899999999999,2690.78
WA59097,Oregon,Associate,Employed,Female,40417.0,Rural,Married,Agent,Basic,Personal,Four-Door Car,Large,71.0,34.0,1130.3,5614.59
WA60547,California,Associate,Employed,Female,64195.0,Urban,Divorced,Branch,Premium,Personal,SUV,Midsize,158.0,0.0,1618.29,11971.98
WA67245,Oregon,High School,Employed,Female,24193.0,Urban,Married,Branch,Premium,Personal,Sports Car,Midsize,185.0,26.0,1785.37,22093.62
WA68850,Arizona,High School,Employed,Male,30598.0,Suburban,Married,Agent,Basic,Personal,SUV,Midsize,106.0,13.0,1508.8,4198.03
WA70405,Nevada,Associate,Employed,Male,89834.0,Suburban,Single,Agent,Basic,Personal,SUV,Midsize,105.0,17.0,1504.0,8306.55
WA84789,Washington,Bachelor,Employed,Female,75313.0,Suburban,Married,Web,Extended,Personal,Four-Door Car,Midsize,89.0,16.0,1527.1399999999999,10700.5
WA94988,California,Bachelor,Employed,Female,57245.0,Suburban,Single,Call Center,Extended,Corporate,Sports Car,Small,124.0,25.0,1681.58,19327.87
WB12017,California,Associate,Employed,Female,21189.0,Suburban,Divorced,Agent,Basic,Personal,Two-Door Car,Midsize,66.0,4.0,1316.8,18321.87
WB21698,California,High School,Employed,Female,31974.0,Urban,Married,Branch,Extended,Personal,Four-Door Car,Midsize,92.0,25.0,1388.1399999999999,3723.11
WB38524,California,High School,Employed,Male,46131.0,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Small,74.0,27.0,1355.2,2969.59
WB43408,Oregon,Associate,Employed,Female,51523.0,Suburban,Married,Branch,Basic,Personal,SUV,Midsize,116.0,11.0,1738.8400000000001,4598.24
WB58031,California,High School,Employed,Male,39658.0,Suburban,Married,Branch,Basic,Corporate,Four-Door Car,Midsize,66.0,32.0,1316.8,5281.83
WB66665,Nevada,Associate,Employed,Female,75648.0,Rural,Married,Branch,Basic,Corporate,SUV,Large,108.0,28.0,1112.66,4349.31
WB68229,Arizona,Bachelor,Employed,Female,21033.0,Suburban,Married,Call Center,Premium,Personal,Two-Door Car,Small,118.0,5.0,1738.98,9320.28
WB96917,California,Associate,Employed,Male,29598.0,Rural,Single,Call Center,Extended,Personal,Two-Door Car,Midsize,87.0,2.0,1150.93,9875.09
WC11272,Oregon,Bachelor,Employed,Female,42790.0,Urban,Married,Branch,Extended,Personal,Two-Door Car,Midsize,87.0,10.0,1290.06,6907.55
WC21189,California,Associate,Employed,Female,37386.0,Suburban,Married,Branch,Extended,Corporate,Four-Door Car,Large,97.0,1.0,1465.6,7731.71
WC21901,Arizona,Associate,Employed,Male,51397.0,Suburban,Single,Branch,Basic,Personal,Four-Door Car,Midsize,61.0,20.0,1292.8,2345.26
WC22220,Arizona,Associate,Employed,Male,72302.0,Suburban,Divorced,Agent,Basic,Corporate,Two-Door Car,Midsize,66.0,6.0,1316.8,2616.61
WC28543,Arizona,Bachelor,Disabled,Male,20992.0,Suburban,Married,Call Center,Basic,Personal,Two-Door Car,Midsize,64.0,21.0,1307.2,2399.18
WC34456,California,Bachelor,Employed,Female,77739.0,Urban,Married,Call Center,Extended,Personal,Four-Door Car,Large,98.0,31.0,1428.56,3985.4
WC35554,Oregon,Associate,Employed,Male,34640.0,Urban,Married,Call Center,Basic,Personal,Sports Car,Midsize,117.0,23.0,1466.32,4530.53
WC35801,Arizona,High School,Employed,Male,53243.0,Rural,Divorced,Call Center,Basic,Personal,Four-Door Car,Midsize,66.0,4.0,1157.4,2521.63
WC52068,Oregon,Associate,Employed,Male,50825.0,Urban,Married,Agent,Basic,Corporate,SUV,Midsize,102.0,3.0,1369.6100000000001,8092.88
WC65050,California,Master,Employed,Female,62537.0,Suburban,Divorced,Branch,Basic,Personal,Two-Door Car,Midsize,71.0,19.0,1354.2,2811.96
WC66749,Oregon,Associate,Disabled,Female,12613.0,Suburban,Divorced,Call Center,Basic,Personal,Four-Door Car,Small,70.0,6.0,1336.0,5213.07
WC72942,Oregon,High School,Employed,Male,66169.0,Rural,Married,Web,Extended,Personal,Two-Door Car,Small,96.0,35.0,1156.43,3790.19
WC83389,Oregon,Associate,Employed,Male,51148.0,Urban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,72.0,9.0,1308.98,5710.33
WC83676,Nevada,Associate,Employed,Male,33247.0,Urban,Married,Web,Basic,Special,Four-Door Car,Midsize,72.0,26.0,1284.96,2801.56
WC83942,Oregon,Bachelor,Medical Leave,Male,16113.0,Suburban,Married,Web,Extended,Corporate,Four-Door Car,Small,81.0,27.0,1494.8899999999999,20885.56
WD38067,California,Bachelor,Employed,Female,72540.0,Suburban,Married,Call Center,Extended,Personal,Two-Door Car,Midsize,88.0,7.0,1631.74,10656.88
WD84153,California,Bachelor,Retired,Female,24910.0,Suburban,Single,Branch,Basic,Corporate,Four-Door Car,Midsize,63.0,7.0,1347.8600000000001,2248.45
WD85096,California,Master,Disabled,Female,27593.0,Urban,Married,Agent,Basic,Corporate,Two-Door Car,Midsize,63.0,31.0,1241.23,4904.46
WD88264,Washington,High School,Medical Leave,Male,17101.0,Suburban,Single,Call Center,Basic,Corporate,SUV,Midsize,113.0,1.0,1542.4,12298.69
WE11250,Washington,Associate,Employed,Female,60282.0,Rural,Married,Agent,Basic,Corporate,SUV,Large,102.0,23.0,1120.08,12200.79
WE13528,California,High School,Employed,Female,77058.0,Rural,Divorced,Branch,Basic,Personal,Four-Door Car,Midsize,63.0,16.0,1119.33,20215.39
WE19034,Oregon,Associate,Employed,Male,24409.0,Suburban,Married,Agent,Basic,Corporate,Four-Door Car,Small,62.0,4.0,1297.6,2427.77
WE21182,Oregon,High School,Medical Leave,Male,12430.0,Suburban,Single,Call Center,Basic,Personal,Four-Door Car,Midsize,73.0,22.0,1350.4,5169.5
WE25756,Arizona,High School,Employed,Male,69241.0,Rural,Divorced,Agent,Extended,Personal,Four-Door Car,Midsize,93.0,2.0,1111.25,7350.93
WE38399,California,Bachelor,Employed,Male,75644.0,Suburban,Divorced,Branch,Basic,Personal,Two-Door Car,Midsize,65.0,5.0,1467.8,4974.8
WE52979,California,High School,Employed,Female,82477.0,Suburban,Married,Agent,Extended,Personal,Two-Door Car,Large,90.0,1.0,1432.0,3644.83
WE57129,Washington,Master,Employed,Male,21979.0,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Small,73.0,7.0,1518.69,2891.72
WE60408,Arizona,Associate,Employed,Female,91761.0,Suburban,Married,Branch,Basic,Personal,SUV,Midsize,109.0,33.0,1779.05,4339.87
WE64781,Oregon,Bachelor,Employed,Female,93836.0,Urban,Married,Web,Extended,Corporate,Sports Car,Midsize,139.0,1.0,1497.35,16922.13
WE64939,California,Associate,Employed,Female,23893.0,Urban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,73.0,19.0,1186.29,2902.62
WE68644,Oregon,Bachelor,Medical Leave,Female,20325.0,Suburban,Married,Branch,Basic,Personal,Sports Car,Midsize,100.0,4.0,1668.29,3803.92
WE88728,Arizona,High School,Employed,Female,56531.0,Suburban,Married,Web,Premium,Corporate,SUV,Midsize,170.0,34.0,1816.0,6670.85
WE90911,Arizona,Bachelor,Employed,Female,75438.0,Urban,Single,Call Center,Extended,Personal,SUV,Midsize,136.0,11.0,1438.48,5392.44
WE93328,Nevada,High School,Employed,Female,66676.0,Suburban,Married,Agent,Extended,Corporate,Four-Door Car,Small,97.0,0.0,1558.1,3919.37
WE95729,Oregon,Associate,Employed,Male,24804.0,Suburban,Married,Agent,Basic,Personal,SUV,Small,104.0,1.0,1593.83,36707.43
WE97690,Oregon,Bachelor,Employed,Female,60707.0,Urban,Married,Web,Basic,Corporate,Four-Door Car,Midsize,70.0,2.0,1327.06,2803.6
WF44706,Oregon,High School,Employed,Male,26876.0,Suburban,Single,Agent,Extended,Personal,Four-Door Car,Midsize,76.0,17.0,1364.8,6005.21
WF50693,Oregon,High School,Disabled,Male,16450.0,Suburban,Married,Branch,Extended,Corporate,SUV,Midsize,128.0,6.0,1871.48,4836.22
WF51811,Arizona,Associate,Retired,Female,14030.0,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Large,72.0,11.0,1345.6,2719.51
WF53890,Arizona,Bachelor,Employed,Female,39854.0,Urban,Divorced,Web,Basic,Personal,Two-Door Car,Midsize,66.0,6.0,1261.93,5217.51
WF73839,Arizona,Associate,Employed,Female,49937.0,Urban,Married,Web,Basic,Personal,Two-Door Car,Midsize,64.0,1.0,1302.59,7597.91
WF75492,Oregon,High School,Employed,Male,48521.0,Rural,Married,Branch,Basic,Personal,Sports Car,Midsize,105.0,9.0,1263.83,8360.15
WF91295,Oregon,High School,Disabled,Female,11904.0,Suburban,Single,Web,Basic,Personal,Two-Door Car,Small,61.0,34.0,1292.8,4254.62
WG15595,California,Associate,Employed,Male,64388.0,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Small,69.0,12.0,1331.2,2759.62
WG15841,California,Bachelor,Employed,Male,26790.0,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,71.0,4.0,1340.8,2810.46
WG28563,California,Doctoral,Employed,Female,70914.0,Rural,Married,Agent,Basic,Personal,Four-Door Car,Midsize,68.0,15.0,1077.7,5519.51
WG29557,California,Master,Employed,Male,74919.0,Urban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,63.0,10.0,1206.24,5067.51
WG33213,California,Bachelor,Employed,Female,55005.0,Suburban,Divorced,Call Center,Basic,Personal,Four-Door Car,Midsize,70.0,31.0,1336.0,2808.08
WG37485,Oregon,Associate,Employed,Female,58357.0,Suburban,Single,Call Center,Extended,Personal,Sports Car,Midsize,137.0,27.0,1708.22,5350.37
WG39961,Oregon,High School,Employed,Female,66676.0,Suburban,Married,Agent,Extended,Personal,Four-Door Car,Small,97.0,0.0,1558.1,3919.37
WG50184,Arizona,Doctoral,Employed,Female,68931.0,Urban,Married,Branch,Basic,Corporate,Four-Door Car,Midsize,66.0,32.0,1309.58,5332.46
WG51244,Oregon,Bachelor,Employed,Male,48107.0,Suburban,Divorced,Call Center,Basic,Corporate,Luxury SUV,Small,190.0,6.0,1912.0,21850.35
WG51330,Arizona,Associate,Employed,Male,59325.0,Urban,Married,Call Center,Basic,Corporate,Four-Door Car,Midsize,71.0,13.0,1229.69,5635.29
WG61503,Arizona,Master,Employed,Male,27781.0,Suburban,Married,Agent,Basic,Corporate,Four-Door Car,Midsize,71.0,33.0,1340.8,8491.86
WG93963,California,Associate,Employed,Female,39946.0,Suburban,Divorced,Branch,Extended,Personal,Luxury SUV,Small,218.0,23.0,2046.4,8575.96
WH20102,California,Associate,Employed,Male,37937.0,Suburban,Married,Call Center,Basic,Personal,SUV,Midsize,116.0,11.0,1556.8,9095.05
WH24638,California,Associate,Employed,Female,24450.0,Urban,Married,Agent,Extended,Personal,Four-Door Car,Midsize,90.0,4.0,1250.96,7079.17
WH36609,Arizona,Bachelor,Employed,Female,24477.0,Suburban,Married,Call Center,Extended,Personal,Four-Door Car,Small,79.0,15.0,1379.2,6289.95
WH36754,Oregon,Associate,Employed,Female,32775.0,Urban,Divorced,Branch,Basic,Personal,Four-Door Car,Small,61.0,10.0,1251.8899999999999,19088.34
WH41844,Oregon,Bachelor,Employed,Female,45856.0,Rural,Divorced,Call Center,Basic,Personal,Two-Door Car,Small,67.0,15.0,1091.74,5316.64
WH48955,Oregon,Master,Employed,Female,55270.0,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Midsize,63.0,35.0,1302.4,20237.15
WH52799,Arizona,Associate,Employed,Female,94903.0,Suburban,Married,Agent,Extended,Corporate,Two-Door Car,Small,94.0,3.0,1451.2,3808.12
WH56217,Washington,Associate,Medical Leave,Male,29136.0,Suburban,Divorced,Agent,Basic,Corporate,SUV,Large,118.0,16.0,1566.4,8927.57
WH63678,Oregon,Master,Employed,Male,74608.0,Suburban,Married,Web,Basic,Corporate,Four-Door Car,Midsize,68.0,11.0,1407.68,2727.68
WH76688,Oregon,Bachelor,Employed,Male,74015.0,Suburban,Single,Call Center,Basic,Personal,Four-Door Car,Small,72.0,12.0,1471.44,5555.83
WH77063,Arizona,High School,Employed,Female,74163.0,Suburban,Married,Agent,Premium,Personal,Four-Door Car,Small,108.0,14.0,1518.4,4351.55
WH80404,California,High School,Employed,Male,22276.0,Suburban,Married,Call Center,Basic,Personal,SUV,Midsize,111.0,19.0,1783.21,17250.75
WH82416,Oregon,Bachelor,Employed,Male,75651.0,Urban,Married,Agent,Extended,Personal,Four-Door Car,Large,81.0,23.0,1375.1100000000001,9766.22
WH83589,Arizona,High School,Disabled,Female,25448.0,Suburban,Married,Web,Basic,Personal,Four-Door Car,Midsize,71.0,11.0,1345.02,8458.91
WI14444,California,High School,Employed,Female,74286.0,Urban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,70.0,27.0,1277.59,5638.54
WI29961,Nevada,High School,Employed,Male,28343.0,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Midsize,69.0,19.0,1331.2,5437.44
WI38796,Oregon,Bachelor,Employed,Male,70737.0,Suburban,Married,Web,Basic,Corporate,SUV,Midsize,114.0,25.0,1741.6599999999999,9123.91
WI47826,Oregon,Associate,Employed,Female,95765.0,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,61.0,14.0,1352.09,4935.64
WI57118,California,Associate,Employed,Male,56398.0,Suburban,Married,Agent,Extended,Personal,Four-Door Car,Small,85.0,4.0,1408.0,6701.57
WI58274,Oregon,Associate,Employed,Female,68261.0,Rural,Married,Agent,Basic,Personal,Sports Car,Midsize,102.0,11.0,1084.1,8238.46
WI65397,Oregon,Bachelor,Employed,Female,36084.0,Rural,Divorced,Agent,Extended,Corporate,Two-Door Car,Midsize,99.0,3.0,1152.78,7627.31
WI69346,California,Master,Employed,Female,71943.0,Urban,Single,Agent,Basic,Corporate,SUV,Midsize,112.0,8.0,1305.65,8960.28
WI75766,Arizona,High School,Retired,Female,11828.0,Suburban,Divorced,Agent,Extended,Personal,Four-Door Car,Large,90.0,18.0,1571.48,10083.49
WI86229,Oregon,Master,Employed,Male,52162.0,Urban,Divorced,Agent,Extended,Personal,Two-Door Car,Large,99.0,1.0,1251.15,7807.22
WI89081,Washington,Bachelor,Employed,Male,93495.0,Urban,Married,Agent,Extended,Personal,SUV,Midsize,129.0,8.0,1618.21,10392.96
WJ26538,California,Master,Employed,Male,68370.0,Urban,Married,Agent,Extended,Personal,Four-Door Car,Midsize,80.0,0.0,1244.16,3203.3
WJ44028,California,Master,Employed,Male,94590.0,Suburban,Married,Web,Extended,Personal,Two-Door Car,Midsize,81.0,26.0,1388.8,9840.08
WJ52097,Oregon,Bachelor,Employed,Female,61894.0,Suburban,Divorced,Web,Extended,Corporate,Four-Door Car,Midsize,91.0,3.0,1436.8,3663.74
WJ55369,Arizona,High School,Employed,Male,30250.0,Urban,Married,Call Center,Extended,Personal,Four-Door Car,Midsize,93.0,1.0,1398.1,7366.09
WJ57919,California,Associate,Employed,Male,56342.0,Suburban,Single,Call Center,Basic,Special,Four-Door Car,Small,69.0,12.0,1331.2,2674.73
WJ74851,Nevada,Bachelor,Employed,Female,26811.0,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,72.0,22.0,1465.76,5700.76
WJ88394,Nevada,Associate,Medical Leave,Female,20588.0,Suburban,Married,Branch,Basic,Personal,SUV,Midsize,113.0,6.0,1586.3899999999999,8653.3
WJ92113,California,Bachelor,Employed,Female,91061.0,Suburban,Married,Agent,Premium,Personal,Four-Door Car,Midsize,116.0,22.0,1556.8,14031.7
WK23685,Oregon,Bachelor,Employed,Female,47274.0,Rural,Married,Agent,Extended,Corporate,Four-Door Car,Midsize,83.0,32.0,1182.43,6636.86
WK24299,California,High School,Retired,Male,20993.0,Suburban,Divorced,Agent,Extended,Personal,SUV,Midsize,133.0,35.0,1638.4,4772.94
WK29536,Oregon,Bachelor,Employed,Female,90969.0,Urban,Single,Agent,Basic,Personal,Four-Door Car,Midsize,65.0,7.0,1190.75,7779.59
WK30175,Oregon,Bachelor,Employed,Male,52822.0,Suburban,Married,Branch,Basic,Corporate,Two-Door Car,Small,67.0,23.0,1350.53,2672.1
WK46492,Arizona,Bachelor,Employed,Female,36108.0,Suburban,Divorced,Agent,Extended,Personal,SUV,Large,128.0,5.0,1614.4,9642.21
WK52692,Oregon,Associate,Medical Leave,Female,29124.0,Suburban,Married,Call Center,Extended,Personal,SUV,Midsize,129.0,15.0,1619.2,4627.09
WK55963,California,Associate,Employed,Male,61036.0,Suburban,Married,Web,Basic,Corporate,Two-Door Car,Midsize,68.0,2.0,1413.25,8130.65
WK62379,Washington,Bachelor,Medical Leave,Female,15142.0,Suburban,Married,Branch,Premium,Personal,Two-Door Car,Small,116.0,7.0,1792.6100000000001,8903.97
WK64739,Arizona,Bachelor,Disabled,Female,19864.0,Suburban,Divorced,Web,Basic,Corporate,Four-Door Car,Midsize,63.0,22.0,1352.3899999999999,2359.42
WK65741,California,High School,Employed,Female,61809.0,Urban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,72.0,9.0,1328.0,2893.81
